,index_id1,index_id2,value,index_name1,year_period1,type1,sub_type1,value_ontology1,dispersion1,index_name2,year_period2,type2,sub_type2,value_ontology2,dispersion2
17113,149662,57245.0,0.5208406967576761,每万人橡胶和塑料制品业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY_PER_CAPITA,0.9906398055544005,纺织业企业数量占比,t,行业（企业）,制造业,ValueOntology.PERCENTAGE,0.7357189360072386
17116,139887,57245.0,0.5882571990503235,橡胶和塑料制品业个体工商户数量占比,t,行业（个体工商户）,制造业,ValueOntology.PERCENTAGE,0.8568666142355255,纺织业企业数量占比,t,行业（企业）,制造业,ValueOntology.PERCENTAGE,0.7357189360072386
17123,139527,57245.0,0.5857499083311266,纺织业个体工商户数量占比,t,行业（个体工商户）,制造业,ValueOntology.PERCENTAGE,0.8530337922475375,纺织业企业数量占比,t,行业（企业）,制造业,ValueOntology.PERCENTAGE,0.7357189360072386
17136,107619,110795.0,0.5268039601972878,每万人驾校相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6811082653541373,印刷和记录媒介复制业企业数量全国占比,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.5027976168589733
17154,139893,110795.0,0.6523138685210381,专用设备制造业个体工商户数量占比,t,行业（个体工商户）,制造业,ValueOntology.PERCENTAGE,0.8866806054228593,印刷和记录媒介复制业企业数量全国占比,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.5027976168589733
17157,112443,110795.0,0.5204524960774897,近2年商业贸易公司相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5010160372265012,印刷和记录媒介复制业企业数量全国占比,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.5027976168589733
17158,56748,110795.0,0.5263991974831541,科教文化服务；驾校；此类数据总个数,f,POI,科教文化服务,ValueOntology.QUANTITY,0.6796852360760538,印刷和记录媒介复制业企业数量全国占比,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.5027976168589733
17163,141503,110795.0,0.5443170270611983,本年度新增注册其他制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.DIFF_QUANTITY,1.263205547245891,印刷和记录媒介复制业企业数量全国占比,t,行业（企业）,制造业,ValueOntology.PROPORTION_OF_NATION,0.5027976168589733
17182,107619,57378.0,0.5268038252323184,每万人驾校相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6811082653541373,印刷和记录媒介复制业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.502797468585995
17204,139893,57378.0,0.6523134346967813,专用设备制造业个体工商户数量占比,t,行业（个体工商户）,制造业,ValueOntology.PERCENTAGE,0.8866806054228593,印刷和记录媒介复制业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.502797468585995
17207,112443,57378.0,0.520452047942444,近2年商业贸易公司相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5010160372265012,印刷和记录媒介复制业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.502797468585995
17208,56748,57378.0,0.5263990579825901,科教文化服务；驾校；此类数据总个数,f,POI,科教文化服务,ValueOntology.QUANTITY,0.6796852360760538,印刷和记录媒介复制业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.502797468585995
17213,141503,57378.0,0.5443173414777017,本年度新增注册其他制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.DIFF_QUANTITY,1.263205547245891,印刷和记录媒介复制业企业数量,t,行业（企业）,制造业,ValueOntology.QUANTITY,0.502797468585995
17216,107584,139657.0,0.5589777356659861,每万人纪念馆相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.7000922456252809,本年度注销研究和试验发展企业数量,t,行业（企业）,科学研究和技术服务业,ValueOntology.QUANTITY,0.9720513575125322
17219,157440,139657.0,0.6065692991966681,本省开通高铁的客运火车站数量（G）,t,交通,客运铁路,ValueOntology.QUANTITY,0.7588143801615732,本年度注销研究和试验发展企业数量,t,行业（企业）,科学研究和技术服务业,ValueOntology.QUANTITY,0.9720513575125322
17221,141078,139657.0,0.6027851042503896,本年度注销高端制造产业企业数量（大类）,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.7735182732145894,本年度注销研究和试验发展企业数量,t,行业（企业）,科学研究和技术服务业,ValueOntology.QUANTITY,0.9720513575125322
17223,157439,139657.0,0.507680374401256,本省开通普通列车的客运火车站数量（D/T/Z/K）,t,交通,客运铁路,ValueOntology.QUANTITY,0.6494990228587023,本年度注销研究和试验发展企业数量,t,行业（企业）,科学研究和技术服务业,ValueOntology.QUANTITY,0.9720513575125322
17224,157438,139657.0,0.5049614651247317,本省综合型客运火车站数量（G和D/T/Z/K）,t,交通,客运铁路,ValueOntology.QUANTITY,0.82525105913834,本年度注销研究和试验发展企业数量,t,行业（企业）,科学研究和技术服务业,ValueOntology.QUANTITY,0.9720513575125322
17225,157432,139657.0,0.5332543025315967,本省客运火车站高铁班次（G）,t,交通,客运铁路,ValueOntology.QUANTITY,0.7492230026814931,本年度注销研究和试验发展企业数量,t,行业（企业）,科学研究和技术服务业,ValueOntology.QUANTITY,0.9720513575125322
17226,157435,139657.0,0.5415041088508947,本省客运火车站快速列车班次（K）,t,交通,客运铁路,ValueOntology.QUANTITY,0.6026467785030177,本年度注销研究和试验发展企业数量,t,行业（企业）,科学研究和技术服务业,ValueOntology.QUANTITY,0.9720513575125322
17227,803,139657.0,0.5400930015836699,公交县到市线路总条数,f,交通,公交,ValueOntology.QUANTITY,0.5888192977437335,本年度注销研究和试验发展企业数量,t,行业（企业）,科学研究和技术服务业,ValueOntology.QUANTITY,0.9720513575125322
17229,157431,139657.0,0.5624892233415174,本省客运火车站列车班次（全部类型）,t,交通,客运铁路,ValueOntology.QUANTITY,0.5660417476944638,本年度注销研究和试验发展企业数量,t,行业（企业）,科学研究和技术服务业,ValueOntology.QUANTITY,0.9720513575125322
17230,140761,139657.0,0.628602085856832,本年度注销高端装备产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.8187298299292831,本年度注销研究和试验发展企业数量,t,行业（企业）,科学研究和技术服务业,ValueOntology.QUANTITY,0.9720513575125322
17232,149710,139657.0,0.5185590492324299,每万人房地产业个体工商户数量（大类）,t,行业（个体工商户）,房地产业,ValueOntology.QUANTITY_PER_CAPITA,0.9396499322839336,本年度注销研究和试验发展企业数量,t,行业（企业）,科学研究和技术服务业,ValueOntology.QUANTITY,0.9720513575125322
17233,56669,139657.0,0.5587811924319163,风景名胜；风景名胜；纪念馆；此类数据总个数,f,POI,风景名胜,ValueOntology.QUANTITY,0.6983460008685616,本年度注销研究和试验发展企业数量,t,行业（企业）,科学研究和技术服务业,ValueOntology.QUANTITY,0.9720513575125322
17238,157440,57458.0,0.6468717926370996,本省开通高铁的客运火车站数量（G）,t,交通,客运铁路,ValueOntology.QUANTITY,0.7588143801615732,研究和试验发展企业数量,t,行业（企业）,科学研究和技术服务业,ValueOntology.QUANTITY,0.9286346423712948
17242,157439,57458.0,0.5044256115233758,本省开通普通列车的客运火车站数量（D/T/Z/K）,t,交通,客运铁路,ValueOntology.QUANTITY,0.6494990228587023,研究和试验发展企业数量,t,行业（企业）,科学研究和技术服务业,ValueOntology.QUANTITY,0.9286346423712948
17243,157438,57458.0,0.5480531396640166,本省综合型客运火车站数量（G和D/T/Z/K）,t,交通,客运铁路,ValueOntology.QUANTITY,0.82525105913834,研究和试验发展企业数量,t,行业（企业）,科学研究和技术服务业,ValueOntology.QUANTITY,0.9286346423712948
17244,157432,57458.0,0.5335291938018455,本省客运火车站高铁班次（G）,t,交通,客运铁路,ValueOntology.QUANTITY,0.7492230026814931,研究和试验发展企业数量,t,行业（企业）,科学研究和技术服务业,ValueOntology.QUANTITY,0.9286346423712948
17245,157435,57458.0,0.5019364244180272,本省客运火车站快速列车班次（K）,t,交通,客运铁路,ValueOntology.QUANTITY,0.6026467785030177,研究和试验发展企业数量,t,行业（企业）,科学研究和技术服务业,ValueOntology.QUANTITY,0.9286346423712948
17246,803,57458.0,0.5409296885324384,公交县到市线路总条数,f,交通,公交,ValueOntology.QUANTITY,0.5888192977437335,研究和试验发展企业数量,t,行业（企业）,科学研究和技术服务业,ValueOntology.QUANTITY,0.9286346423712948
17248,157431,57458.0,0.5815533951135519,本省客运火车站列车班次（全部类型）,t,交通,客运铁路,ValueOntology.QUANTITY,0.5660417476944638,研究和试验发展企业数量,t,行业（企业）,科学研究和技术服务业,ValueOntology.QUANTITY,0.9286346423712948
17249,140761,57458.0,0.5658799091187824,本年度注销高端装备产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.8187298299292831,研究和试验发展企业数量,t,行业（企业）,科学研究和技术服务业,ValueOntology.QUANTITY,0.9286346423712948
17252,111649,57458.0,-0.5089444356069338,近2年蔬菜市场相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5844448987191982,研究和试验发展企业数量,t,行业（企业）,科学研究和技术服务业,ValueOntology.QUANTITY,0.9286346423712948
17253,60719,57458.0,0.5634118729448163,高端装备产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6334020715770218,研究和试验发展企业数量,t,行业（企业）,科学研究和技术服务业,ValueOntology.QUANTITY,0.9286346423712948
17254,793,57458.0,0.5082893590544135,公交县到县线路总条数,f,交通,公交,ValueOntology.QUANTITY,0.5786003115225259,研究和试验发展企业数量,t,行业（企业）,科学研究和技术服务业,ValueOntology.QUANTITY,0.9286346423712948
17258,157440,110942.0,0.6468717404285166,本省开通高铁的客运火车站数量（G）,t,交通,客运铁路,ValueOntology.QUANTITY,0.7588143801615732,研究和试验发展企业数量全国占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PROPORTION_OF_NATION,0.9286347199610996
17262,157439,110942.0,0.5044256190639653,本省开通普通列车的客运火车站数量（D/T/Z/K）,t,交通,客运铁路,ValueOntology.QUANTITY,0.6494990228587023,研究和试验发展企业数量全国占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PROPORTION_OF_NATION,0.9286347199610996
17263,157438,110942.0,0.5480533526104266,本省综合型客运火车站数量（G和D/T/Z/K）,t,交通,客运铁路,ValueOntology.QUANTITY,0.82525105913834,研究和试验发展企业数量全国占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PROPORTION_OF_NATION,0.9286347199610996
17264,157432,110942.0,0.5335292381037119,本省客运火车站高铁班次（G）,t,交通,客运铁路,ValueOntology.QUANTITY,0.7492230026814931,研究和试验发展企业数量全国占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PROPORTION_OF_NATION,0.9286347199610996
17265,157435,110942.0,0.5019365078118556,本省客运火车站快速列车班次（K）,t,交通,客运铁路,ValueOntology.QUANTITY,0.6026467785030177,研究和试验发展企业数量全国占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PROPORTION_OF_NATION,0.9286347199610996
17266,803,110942.0,0.5409295198812812,公交县到市线路总条数,f,交通,公交,ValueOntology.QUANTITY,0.5888192977437335,研究和试验发展企业数量全国占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PROPORTION_OF_NATION,0.9286347199610996
17268,157431,110942.0,0.5815537027474031,本省客运火车站列车班次（全部类型）,t,交通,客运铁路,ValueOntology.QUANTITY,0.5660417476944638,研究和试验发展企业数量全国占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PROPORTION_OF_NATION,0.9286347199610996
17269,140761,110942.0,0.5658799103565602,本年度注销高端装备产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.8187298299292831,研究和试验发展企业数量全国占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PROPORTION_OF_NATION,0.9286347199610996
17272,111649,110942.0,-0.5089442551733009,近2年蔬菜市场相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5844448987191982,研究和试验发展企业数量全国占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PROPORTION_OF_NATION,0.9286347199610996
17273,793,110942.0,0.5082895784399037,公交县到县线路总条数,f,交通,公交,ValueOntology.QUANTITY,0.5786003115225259,研究和试验发展企业数量全国占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PROPORTION_OF_NATION,0.9286347199610996
17277,139821,140110.0,0.5406849023865011,计算机、通信和其他电子设备制造业个体工商户数量,t,行业（个体工商户）,制造业,ValueOntology.QUANTITY,1.149639842329944,本年度注销研究和试验发展企业数量占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PERCENTAGE,0.9928942760833528
17278,107584,140110.0,0.5629875163273643,每万人纪念馆相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.7000922456252809,本年度注销研究和试验发展企业数量占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PERCENTAGE,0.9928942760833528
17280,141120,140110.0,0.5010325743636644,本年度新增注册高端装备产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.DIFF_QUANTITY,0.8360340730637948,本年度注销研究和试验发展企业数量占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PERCENTAGE,0.9928942760833528
17283,157431,140110.0,0.5297542585605862,本省客运火车站列车班次（全部类型）,t,交通,客运铁路,ValueOntology.QUANTITY,0.5660417476944638,本年度注销研究和试验发展企业数量占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PERCENTAGE,0.9928942760833528
17285,140761,140110.0,0.5553688486822558,本年度注销高端装备产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.8187298299292831,本年度注销研究和试验发展企业数量占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PERCENTAGE,0.9928942760833528
17286,157433,140110.0,0.501840358572196,本省客运火车站动车班次（D）,t,交通,客运铁路,ValueOntology.QUANTITY,0.6360839119167035,本年度注销研究和试验发展企业数量占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PERCENTAGE,0.9928942760833528
17288,56669,140110.0,0.5631441455301626,风景名胜；风景名胜；纪念馆；此类数据总个数,f,POI,风景名胜,ValueOntology.QUANTITY,0.6983460008685616,本年度注销研究和试验发展企业数量占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PERCENTAGE,0.9928942760833528
17293,107584,57306.0,0.5559481341689572,每万人纪念馆相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.7000922456252809,研究和试验发展企业数量占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PERCENTAGE,0.9429600818355844
17296,157416,57306.0,0.5160694891775253,本省民航机场起降架次（年度）,t,交通,民航机场,ValueOntology.QUANTITY,0.5502109869214079,研究和试验发展企业数量占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PERCENTAGE,0.9429600818355844
17298,141120,57306.0,0.5511733069122339,本年度新增注册高端装备产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.DIFF_QUANTITY,0.8360340730637948,研究和试验发展企业数量占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PERCENTAGE,0.9429600818355844
17302,157431,57306.0,0.5897163758275374,本省客运火车站列车班次（全部类型）,t,交通,客运铁路,ValueOntology.QUANTITY,0.5660417476944638,研究和试验发展企业数量占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PERCENTAGE,0.9429600818355844
17303,140761,57306.0,0.5336965327400449,本年度注销高端装备产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.8187298299292831,研究和试验发展企业数量占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PERCENTAGE,0.9429600818355844
17304,157433,57306.0,0.581888820440562,本省客运火车站动车班次（D）,t,交通,客运铁路,ValueOntology.QUANTITY,0.6360839119167035,研究和试验发展企业数量占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PERCENTAGE,0.9429600818355844
17307,157414,57306.0,0.5206077098955061,本省民航机场客运吞吐量（年度）,t,交通,民航机场,ValueOntology.QUANTITY,0.54884452405774,研究和试验发展企业数量占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PERCENTAGE,0.9429600818355844
17309,60719,57306.0,0.5089473761834706,高端装备产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6334020715770218,研究和试验发展企业数量占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PERCENTAGE,0.9429600818355844
17310,56669,57306.0,0.5539223256033043,风景名胜；风景名胜；纪念馆；此类数据总个数,f,POI,风景名胜,ValueOntology.QUANTITY,0.6983460008685616,研究和试验发展企业数量占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PERCENTAGE,0.9429600818355844
17313,140198,60719.0,0.586130517838478,本年度注销研究和试验发展企业数量全国占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PROPORTION_OF_NATION,0.972051660639712,高端装备产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6334020715770218
17314,110942,60719.0,0.5634121655342826,研究和试验发展企业数量全国占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PROPORTION_OF_NATION,0.9286347199610996,高端装备产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6334020715770218
17315,141439,60719.0,0.6067650445379492,本年度新增注册研究和试验发展企业数量全国占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PROPORTION_OF_NATION,0.9176033564688068,高端装备产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6334020715770218
17316,107721,60719.0,0.5836480370983371,每万人研究和试验发展企业数量,t,行业（企业）,科学研究和技术服务业,ValueOntology.QUANTITY_PER_CAPITA,0.9241509421393924,高端装备产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6334020715770218
17317,140110,60719.0,0.5080446320395102,本年度注销研究和试验发展企业数量占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PERCENTAGE,0.9928942760833528,高端装备产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6334020715770218
17320,139657,60719.0,0.5861302329055963,本年度注销研究和试验发展企业数量,t,行业（企业）,科学研究和技术服务业,ValueOntology.QUANTITY,0.9720513575125322,高端装备产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6334020715770218
17324,141345,60719.0,0.5553259601289948,本年度新增注册研究和试验发展企业数量占比,t,行业（企业）,科学研究和技术服务业,ValueOntology.PERCENTAGE,0.8324246632527278,高端装备产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6334020715770218
17327,141251,60719.0,0.6067648583641727,本年度新增注册研究和试验发展企业数量,t,行业（企业）,科学研究和技术服务业,ValueOntology.DIFF_QUANTITY,0.9176033259584878,高端装备产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.QUANTITY,0.6334020715770218
17333,140441,140026.0,0.5359858609950418,本年度吊销机动车、电子产品和日用产品修理业企业数量全国占比,t,行业（企业）,居民服务、修理和其他服务业,ValueOntology.PROPORTION_OF_NATION,0.9854714218130638,新闻和出版业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.8898955835351299
17334,107608,140026.0,0.5132205724671176,每万人档案馆相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.7007709840474464,新闻和出版业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.8898955835351299
17335,107571,140026.0,0.516105803424854,每万人四星级宾馆相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6108388473443069,新闻和出版业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.8898955835351299
17336,107603,140026.0,0.5256023526192108,每万人美术馆相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.688708128581696,新闻和出版业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.8898955835351299
17337,107610,140026.0,0.5535116151749361,每万人传媒机构相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6690838435595757,新闻和出版业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.8898955835351299
17338,107533,140026.0,0.5144595188600849,每万人酒吧相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5866701596553953,新闻和出版业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.8898955835351299
17339,107597,140026.0,0.530048096301683,每万人宿舍相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6161997693820122,新闻和出版业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.8898955835351299
17340,107497,140026.0,0.5507625251619486,每万人事务所相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5074098880241236,新闻和出版业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.8898955835351299
17341,107470,140026.0,0.5706274580952411,每万人书店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.507327528065724,新闻和出版业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.8898955835351299
17346,140589,140026.0,0.5205556007383177,本年度吊销居民服务、修理和其他服务业企业数量（大类）,t,行业（企业）,居民服务、修理和其他服务业,ValueOntology.QUANTITY,0.9073943676679816,新闻和出版业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.8898955835351299
17347,56736,140026.0,0.555962021073958,科教文化服务；传媒机构；此类数据总个数,f,POI,科教文化服务,ValueOntology.QUANTITY,0.6696007852274272,新闻和出版业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.8898955835351299
17348,56414,140026.0,0.5744041265463793,购物服务；专卖店；书店；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.5076464277727841,新闻和出版业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.8898955835351299
17349,56729,140026.0,0.5290229472185767,科教文化服务；美术馆；此类数据总个数,f,POI,科教文化服务,ValueOntology.QUANTITY,0.6879688927431182,新闻和出版业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.8898955835351299
17350,56656,140026.0,0.5184551595681439,住宿服务；宾馆酒店；四星级宾馆；此类数据总个数,f,POI,住宿服务,ValueOntology.QUANTITY,0.6126236241071541,新闻和出版业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.8898955835351299
17351,56613,140026.0,0.5170299553251663,体育休闲服务；娱乐场所；酒吧；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.5860240417512912,新闻和出版业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.8898955835351299
17352,56564,140026.0,0.553807836669595,生活服务；事务所；此类数据总个数,f,POI,生活服务,ValueOntology.QUANTITY,0.505774228669471,新闻和出版业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.8898955835351299
17353,140268,140026.0,0.5359858314349342,本年度吊销机动车、电子产品和日用产品修理业企业数量,t,行业（企业）,居民服务、修理和其他服务业,ValueOntology.QUANTITY,0.9854705303186824,新闻和出版业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.8898955835351299
17354,56734,140026.0,0.5157788042813642,科教文化服务；档案馆；此类数据总个数,f,POI,科教文化服务,ValueOntology.QUANTITY,0.7012208513696427,新闻和出版业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.8898955835351299
17355,111529,140026.0,0.5061307738423452,近2年茶艺馆相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5654494822113226,新闻和出版业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.8898955835351299
17357,56174,140026.0,0.535370773262601,商务住宅；住宅区；宿舍；此类数据总个数,f,POI,商务住宅,ValueOntology.QUANTITY,0.6153840063477672,新闻和出版业个体工商户数量全国占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PROPORTION_OF_NATION,0.8898955835351299
17359,107571,139934.0,0.5549323027023156,每万人四星级宾馆相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6108388473443069,新闻和出版业个体工商户数量占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PERCENTAGE,0.8579563574226593
17360,107603,139934.0,0.5964016590824301,每万人美术馆相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.688708128581696,新闻和出版业个体工商户数量占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PERCENTAGE,0.8579563574226593
17361,107610,139934.0,0.5392602023670904,每万人传媒机构相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6690838435595757,新闻和出版业个体工商户数量占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PERCENTAGE,0.8579563574226593
17362,107573,139934.0,0.5767229602652703,每万人经济型连锁酒店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5888797591426187,新闻和出版业个体工商户数量占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PERCENTAGE,0.8579563574226593
17363,107572,139934.0,0.548069854270952,每万人三星级宾馆相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5724137099196507,新闻和出版业个体工商户数量占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PERCENTAGE,0.8579563574226593
17364,107533,139934.0,0.5015098339157527,每万人酒吧相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5866701596553953,新闻和出版业个体工商户数量占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PERCENTAGE,0.8579563574226593
17365,107609,139934.0,0.5269645392423611,每万人文艺团体相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5884169507071101,新闻和出版业个体工商户数量占比,t,行业（个体工商户）,文化、体育和娱乐业,ValueOntology.PERCENTAGE,0.8579563574226593
