,index_id1,index_id2,value,index_name1,year_period1,type1,sub_type1,value_ontology1,dispersion1,index_name2,year_period2,type2,sub_type2,value_ontology2,dispersion2
1132,107588,57436,0.5955065401797259,每万人商务住宅相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5482675036377752,软件和信息技术服务业企业数量,t,行业（企业）,信息传输、软件和信息技术服务业,ValueOntology.QUANTITY,0.7616551394567311
1133,107519,57436,0.5857521626564929,每万人运动场所相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5673312810110396,软件和信息技术服务业企业数量,t,行业（企业）,信息传输、软件和信息技术服务业,ValueOntology.QUANTITY,0.7616551394567311
1141,56679,57436,0.5494094631160956,商务住宅；住宅区；此类数据总个数,f,POI,商务住宅,ValueOntology.QUANTITY,0.6257045736320568,软件和信息技术服务业企业数量,t,行业（企业）,信息传输、软件和信息技术服务业,ValueOntology.QUANTITY,0.7616551394567311
1143,56747,57436,0.530306558122834,科教文化服务；培训机构；此类数据总个数,f,POI,科教文化服务,ValueOntology.QUANTITY,0.6901932980861981,软件和信息技术服务业企业数量,t,行业（企业）,信息传输、软件和信息技术服务业,ValueOntology.QUANTITY,0.7616551394567311
1169,56675,57436,0.5985008056378776,商务住宅；此类数据总个数,f,POI,商务住宅,ValueOntology.QUANTITY,0.5571635936821533,软件和信息技术服务业企业数量,t,行业（企业）,信息传输、软件和信息技术服务业,ValueOntology.QUANTITY,0.7616551394567311
1173,56749,57436,0.5706326374294609,交通设施服务；此类数据总个数,f,POI,交通设施服务,ValueOntology.QUANTITY,0.7183688186949125,软件和信息技术服务业企业数量,t,行业（企业）,信息传输、软件和信息技术服务业,ValueOntology.QUANTITY,0.7616551394567311
1175,54209,57436,0.5735789952802969,体育休闲服务；运动场馆；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.5844490090759404,软件和信息技术服务业企业数量,t,行业（企业）,信息传输、软件和信息技术服务业,ValueOntology.QUANTITY,0.7616551394567311
1176,56598,57436,0.5139342814367092,体育休闲服务；运动场馆；健身中心；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.6682526299906215,软件和信息技术服务业企业数量,t,行业（企业）,信息传输、软件和信息技术服务业,ValueOntology.QUANTITY,0.7616551394567311
1185,56577,57436,0.5357383514505705,生活服务；中介机构；此类数据总个数,f,POI,生活服务,ValueOntology.QUANTITY,0.7692642846251948,软件和信息技术服务业企业数量,t,行业（企业）,信息传输、软件和信息技术服务业,ValueOntology.QUANTITY,0.7616551394567311
1193,42597,57436,0.5207317853605414,交通设施服务；停车场；此类数据总个数,f,POI,交通设施服务,ValueOntology.QUANTITY,0.7319111045591026,软件和信息技术服务业企业数量,t,行业（企业）,信息传输、软件和信息技术服务业,ValueOntology.QUANTITY,0.7616551394567311
1391,140013,70583,0.5092360698739274,商务服务业个体工商户数量全国占比,t,行业（个体工商户）,租赁和商务服务业,ValueOntology.PROPORTION_OF_NATION,0.5884609779678357,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1415,107629,70583,0.5649559170278032,每万人停车场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.7238139108983997,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1416,107512,70583,0.6323963158772025,每万人中介机构相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.7527676750127572,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1417,107620,70583,0.604277985354152,每万人交通服务设施相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.710511523685383,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1419,107630,70583,0.5512422735083801,每万人公共停车场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.7098166234361655,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1420,107527,70583,0.5500998698235476,每万人健身中心相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6597900897448058,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1421,107398,70583,0.5360457233825118,每万人外国餐厅相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6965431061393932,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1422,107618,70583,0.5759253729494692,每万人培训机构相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6708817576412182,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1423,56681,70583,0.6751135790978208,商务住宅；住宅区；住宅小区；此类数据总个数,f,POI,商务住宅,ValueOntology.QUANTITY,0.6377091623055495,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1424,107596,70583,0.660835307671794,每万人住宅小区相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6265534906503225,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1425,107594,70583,0.6744058502170068,每万人住宅区相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6133963912015947,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1426,107447,70583,0.5296648597111592,每万人花卉市场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5522681907857732,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1427,107510,70583,0.5568190660373571,每万人洗浴推拿场所相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5734649369669249,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1428,56496,70583,0.5533796803702271,购物服务；花鸟鱼虫市场；花卉市场；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.5633476413361457,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1429,107511,70583,0.5058526023759473,每万人洗衣店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6095182975133411,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1430,107564,70583,0.5432226797672837,每万人医疗保健用品店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.60894433343045,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1431,107446,70583,0.5540076605632049,每万人花鸟鱼虫市场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5379474052181759,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1432,107588,70583,0.7177737121387765,每万人商务住宅相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5482675036377752,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1433,107519,70583,0.6168332701820697,每万人运动场所相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5673312810110396,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1435,107454,70583,0.5382056777588934,每万人果品市场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5279483562481718,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1437,107514,70583,0.5507423546849581,每万人彩票彩券销售点相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5096884762921595,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1450,56679,70583,0.6874377584057264,商务住宅；住宅区；此类数据总个数,f,POI,商务住宅,ValueOntology.QUANTITY,0.6257045736320568,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1452,56747,70583,0.5752058019309725,科教文化服务；培训机构；此类数据总个数,f,POI,科教文化服务,ValueOntology.QUANTITY,0.6901932980861981,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1463,56648,70583,0.5266240343824863,医疗保健服务；医药保健销售店；医疗保健用品；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.6395579688685694,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1470,56675,70583,0.7376351688491555,商务住宅；此类数据总个数,f,POI,商务住宅,ValueOntology.QUANTITY,0.5571635936821533,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1471,56780,70583,0.559250325062354,交通设施服务；停车场；公共停车场；此类数据总个数,f,POI,交通设施服务,ValueOntology.QUANTITY,0.7107439212193304,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1473,54208,70583,0.5648041307688094,生活服务；洗浴推拿场所；此类数据总个数,f,POI,生活服务,ValueOntology.QUANTITY,0.593335680541441,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1475,56749,70583,0.6204677748568723,交通设施服务；此类数据总个数,f,POI,交通设施服务,ValueOntology.QUANTITY,0.7183688186949125,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1476,54209,70583,0.6283922642064782,体育休闲服务；运动场馆；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.5844490090759404,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1477,56598,70583,0.5556080874450738,体育休闲服务；运动场馆；健身中心；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.6682526299906215,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1478,56509,70583,0.5549492532758519,购物服务；综合市场；果品市场；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.5457941121205008,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1484,56495,70583,0.5732435619302967,购物服务；花鸟鱼虫市场；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.549839387995455,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1485,56579,70583,0.5617688219275593,生活服务；彩票彩券销售点；此类数据总个数,f,POI,生活服务,ValueOntology.QUANTITY,0.5269729774849272,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1487,56505,70583,0.5217487509758076,购物服务；综合市场；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.5030398503956044,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1489,56577,70583,0.6439535831358887,生活服务；中介机构；此类数据总个数,f,POI,生活服务,ValueOntology.QUANTITY,0.7692642846251948,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1499,56436,70583,0.5258026362448496,餐饮服务；外国餐厅；此类数据总个数,f,POI,餐饮服务,ValueOntology.QUANTITY,0.713779670771757,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1501,139846,70583,0.5092333786241939,商务服务业个体工商户数量,t,行业（个体工商户）,租赁和商务服务业,ValueOntology.QUANTITY,0.5884613277158349,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1504,42597,70583,0.5856893158851768,交通设施服务；停车场；此类数据总个数,f,POI,交通设施服务,ValueOntology.QUANTITY,0.7319111045591026,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1505,56746,70583,0.5085823787659376,科教文化服务；科研机构；此类数据总个数,f,POI,科教文化服务,ValueOntology.QUANTITY,0.7321204930965881,房地产业企业数量全国占比（大类）,t,行业（企业）,房地产业,ValueOntology.PROPORTION_OF_NATION,0.5710004449835266
1526,140013,63316,0.5092360467606781,商务服务业个体工商户数量全国占比,t,行业（个体工商户）,租赁和商务服务业,ValueOntology.PROPORTION_OF_NATION,0.5884609779678357,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1550,107629,63316,0.564956144397978,每万人停车场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.7238139108983997,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1551,107512,63316,0.6323966323982443,每万人中介机构相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.7527676750127572,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1552,107620,63316,0.6042760265644094,每万人交通服务设施相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.710511523685383,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1554,107630,63316,0.551244537650876,每万人公共停车场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.7098166234361655,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1556,107527,63316,0.5501006496838377,每万人健身中心相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6597900897448058,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1557,107398,63316,0.5360452366555029,每万人外国餐厅相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6965431061393932,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1558,107618,63316,0.5759234013222336,每万人培训机构相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6708817576412182,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1559,56681,63316,0.6751141148844718,商务住宅；住宅区；住宅小区；此类数据总个数,f,POI,商务住宅,ValueOntology.QUANTITY,0.6377091623055495,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1560,107596,63316,0.6608358608855412,每万人住宅小区相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6265534906503225,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1561,107594,63316,0.6744058136834074,每万人住宅区相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6133963912015947,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1562,107447,63316,0.529664351187827,每万人花卉市场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5522681907857732,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1563,107510,63316,0.5568156163583804,每万人洗浴推拿场所相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5734649369669249,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1564,56496,63316,0.5533795696934704,购物服务；花鸟鱼虫市场；花卉市场；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.5633476413361457,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1565,107511,63316,0.5058528407069397,每万人洗衣店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6095182975133411,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1566,107564,63316,0.5432208319518832,每万人医疗保健用品店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.60894433343045,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1567,107446,63316,0.5540072003505863,每万人花鸟鱼虫市场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5379474052181759,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1568,107588,63316,0.7177740250259972,每万人商务住宅相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5482675036377752,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1569,107519,63316,0.6168334586242284,每万人运动场所相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5673312810110396,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1571,107454,63316,0.5382033825588827,每万人果品市场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5279483562481718,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1573,107514,63316,0.5507422774462921,每万人彩票彩券销售点相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5096884762921595,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1586,56679,63316,0.6874375069559363,商务住宅；住宅区；此类数据总个数,f,POI,商务住宅,ValueOntology.QUANTITY,0.6257045736320568,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1589,56747,63316,0.5752041799046054,科教文化服务；培训机构；此类数据总个数,f,POI,科教文化服务,ValueOntology.QUANTITY,0.6901932980861981,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1601,56648,63316,0.5266234921098856,医疗保健服务；医药保健销售店；医疗保健用品；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.6395579688685694,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1608,56675,63316,0.7376356338430944,商务住宅；此类数据总个数,f,POI,商务住宅,ValueOntology.QUANTITY,0.5571635936821533,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1609,56780,63316,0.5592530462776734,交通设施服务；停车场；公共停车场；此类数据总个数,f,POI,交通设施服务,ValueOntology.QUANTITY,0.7107439212193304,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1611,54208,63316,0.5648008795555125,生活服务；洗浴推拿场所；此类数据总个数,f,POI,生活服务,ValueOntology.QUANTITY,0.593335680541441,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1613,56749,63316,0.6204664101509973,交通设施服务；此类数据总个数,f,POI,交通设施服务,ValueOntology.QUANTITY,0.7183688186949125,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1614,54209,63316,0.6283927396629899,体育休闲服务；运动场馆；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.5844490090759404,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1615,56598,63316,0.5556084780116382,体育休闲服务；运动场馆；健身中心；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.6682526299906215,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1616,56509,63316,0.5549471418151127,购物服务；综合市场；果品市场；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.5457941121205008,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1622,56495,63316,0.5732435036564272,购物服务；花鸟鱼虫市场；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.549839387995455,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1623,56579,63316,0.5617695806881446,生活服务；彩票彩券销售点；此类数据总个数,f,POI,生活服务,ValueOntology.QUANTITY,0.5269729774849272,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1625,56505,63316,0.5217495890303143,购物服务；综合市场；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.5030398503956044,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1627,56577,63316,0.6439530929678031,生活服务；中介机构；此类数据总个数,f,POI,生活服务,ValueOntology.QUANTITY,0.7692642846251948,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1637,56436,63316,0.5258027022672881,餐饮服务；外国餐厅；此类数据总个数,f,POI,餐饮服务,ValueOntology.QUANTITY,0.713779670771757,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1639,139846,63316,0.509233354617131,商务服务业个体工商户数量,t,行业（个体工商户）,租赁和商务服务业,ValueOntology.QUANTITY,0.5884613277158349,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1642,42597,63316,0.5856894139873046,交通设施服务；停车场；此类数据总个数,f,POI,交通设施服务,ValueOntology.QUANTITY,0.7319111045591026,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1643,56746,63316,0.5085833149942222,科教文化服务；科研机构；此类数据总个数,f,POI,科教文化服务,ValueOntology.QUANTITY,0.7321204930965881,房地产业企业数量（大类）,t,行业（企业）,房地产业,ValueOntology.QUANTITY,0.5709988095073261
1699,107335,63307,0.5632722515133556,每万人商业贸易公司相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6802448900647344,批发和零售业企业数量（大类）,t,行业（企业）,批发和零售业,ValueOntology.QUANTITY,0.5316730649360679
1700,107629,63307,0.5221406481729359,每万人停车场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.7238139108983997,批发和零售业企业数量（大类）,t,行业（企业）,批发和零售业,ValueOntology.QUANTITY,0.5316730649360679
1701,107512,63307,0.521035548748821,每万人中介机构相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.7527676750127572,批发和零售业企业数量（大类）,t,行业（企业）,批发和零售业,ValueOntology.QUANTITY,0.5316730649360679
1702,107620,63307,0.5952606949797241,每万人交通服务设施相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.710511523685383,批发和零售业企业数量（大类）,t,行业（企业）,批发和零售业,ValueOntology.QUANTITY,0.5316730649360679
1705,107475,63307,0.5478553303762115,每万人烟酒专卖店相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5875908463069666,批发和零售业企业数量（大类）,t,行业（企业）,批发和零售业,ValueOntology.QUANTITY,0.5316730649360679
1706,107527,63307,0.5402505190929208,每万人健身中心相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6597900897448058,批发和零售业企业数量（大类）,t,行业（企业）,批发和零售业,ValueOntology.QUANTITY,0.5316730649360679
1707,107618,63307,0.5986670663399635,每万人培训机构相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6708817576412182,批发和零售业企业数量（大类）,t,行业（企业）,批发和零售业,ValueOntology.QUANTITY,0.5316730649360679
1708,56681,63307,0.6053049057438707,商务住宅；住宅区；住宅小区；此类数据总个数,f,POI,商务住宅,ValueOntology.QUANTITY,0.6377091623055495,批发和零售业企业数量（大类）,t,行业（企业）,批发和零售业,ValueOntology.QUANTITY,0.5316730649360679
1709,107596,63307,0.5989191328523574,每万人住宅小区相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6265534906503225,批发和零售业企业数量（大类）,t,行业（企业）,批发和零售业,ValueOntology.QUANTITY,0.5316730649360679
1710,107594,63307,0.6071391361690512,每万人住宅区相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6133963912015947,批发和零售业企业数量（大类）,t,行业（企业）,批发和零售业,ValueOntology.QUANTITY,0.5316730649360679
1711,107447,63307,0.5030683838526719,每万人花卉市场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5522681907857732,批发和零售业企业数量（大类）,t,行业（企业）,批发和零售业,ValueOntology.QUANTITY,0.5316730649360679
1712,107510,63307,0.5517767928933337,每万人洗浴推拿场所相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5734649369669249,批发和零售业企业数量（大类）,t,行业（企业）,批发和零售业,ValueOntology.QUANTITY,0.5316730649360679
1713,56496,63307,0.5151342809487245,购物服务；花鸟鱼虫市场；花卉市场；此类数据总个数,f,POI,购物服务,ValueOntology.QUANTITY,0.5633476413361457,批发和零售业企业数量（大类）,t,行业（企业）,批发和零售业,ValueOntology.QUANTITY,0.5316730649360679
