,index_id1,index_id2,value,index_name1,year_period1,type1,sub_type1,value_ontology1,dispersion1,index_name2,year_period2,type2,sub_type2,value_ontology2,dispersion2
17120,60571,70584.0,0.555454482038218,城区小学配置均衡度得分,t,配套,小学配置,ValueOntology.SCORE,0.5047608581308408,公共管理、社会保障和社会组织企业数量全国占比（大类）,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.6870590009518209
17136,72046,70584.0,-0.5054718666017808,公司企业；工厂；此类数据总个数,f,POI,公司企业,ValueOntology.QUANTITY,0.7625569376149701,公共管理、社会保障和社会组织企业数量全国占比（大类）,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.6870590009518209
17138,56632,70584.0,0.6041305232094022,医疗保健服务；专科医院；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.5115747470208011,公共管理、社会保障和社会组织企业数量全国占比（大类）,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.6870590009518209
17140,56899,70584.0,0.5160630354936417,金融保险服务；证券公司；此类数据总个数,f,POI,金融保险服务,ValueOntology.QUANTITY,0.7257934751003665,公共管理、社会保障和社会组织企业数量全国占比（大类）,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.6870590009518209
17141,140014,70584.0,0.5305585956711577,研究和试验发展个体工商户数量全国占比,t,行业（个体工商户）,科学研究和技术服务业,ValueOntology.PROPORTION_OF_NATION,0.7072213688653559,公共管理、社会保障和社会组织企业数量全国占比（大类）,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.6870590009518209
17143,56736,70584.0,0.582983097759076,科教文化服务；传媒机构；此类数据总个数,f,POI,科教文化服务,ValueOntology.QUANTITY,0.667581793529406,公共管理、社会保障和社会组织企业数量全国占比（大类）,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.6870590009518209
17146,56629,70584.0,0.6151961919829296,体育休闲服务；影剧院；剧场；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.7076871309651922,公共管理、社会保障和社会组织企业数量全国占比（大类）,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.6870590009518209
17148,56635,70584.0,0.5183605032214713,医疗保健服务；专科医院；眼科医院；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.7987559969965665,公共管理、社会保障和社会组织企业数量全国占比（大类）,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.6870590009518209
17151,56633,70584.0,0.5456499471596633,医疗保健服务；专科医院；整形美容；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.8949752947025591,公共管理、社会保障和社会组织企业数量全国占比（大类）,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.6870590009518209
17153,60579,70584.0,0.5184055056080047,城区地铁配置完备度得分,t,配套,轨道交通,ValueOntology.SCORE,0.5455364423057539,公共管理、社会保障和社会组织企业数量全国占比（大类）,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.6870590009518209
17156,56613,70584.0,0.590382796070701,体育休闲服务；娱乐场所；酒吧；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.6087640903889537,公共管理、社会保障和社会组织企业数量全国占比（大类）,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.6870590009518209
17158,56540,70584.0,0.5459829928709865,生活服务；旅行社；此类数据总个数,f,POI,生活服务,ValueOntology.QUANTITY,0.5842816155767885,公共管理、社会保障和社会组织企业数量全国占比（大类）,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.6870590009518209
17159,112046,70584.0,0.505954155033963,近2年三级甲等医院相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.9097046515128792,公共管理、社会保障和社会组织企业数量全国占比（大类）,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.6870590009518209
17160,56656,70584.0,0.5576729150085361,住宿服务；宾馆酒店；四星级宾馆；此类数据总个数,f,POI,住宿服务,ValueOntology.QUANTITY,0.5860216677568378,公共管理、社会保障和社会组织企业数量全国占比（大类）,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.6870590009518209
17161,56465,70584.0,0.5049194054265121,餐饮服务；茶艺馆；此类数据总个数,f,POI,餐饮服务,ValueOntology.QUANTITY,0.6401936531885433,公共管理、社会保障和社会组织企业数量全国占比（大类）,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.6870590009518209
17246,107640,140101.0,0.5179215666028025,每万人工厂相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.7317408874597882,本年度注销多式联运和运输代理业企业数量占比,t,行业（企业）,交通运输、仓储和邮政业,ValueOntology.PERCENTAGE,0.6498059681856017
17288,61582,57152.0,0.5212391186995232,大健康产业企业数量(大类),t,创新产业（企业）,大健康产业,ValueOntology.QUANTITY,0.5095484216611388,开采专业及辅助性活动企业数量,t,行业（企业）,采矿业,ValueOntology.QUANTITY,0.9960367019087002
17299,60811,57152.0,0.507486022322398,医药产业企业数量,t,创新产业（企业）,大健康产业,ValueOntology.QUANTITY,0.5920807911384658,开采专业及辅助性活动企业数量,t,行业（企业）,采矿业,ValueOntology.QUANTITY,0.9960367019087002
17323,91792,110882.0,0.502442058930484,居民专利授权量(年度),t,专利,授权量,ValueOntology.QUANTITY,0.6358475947620666,零售业企业数量全国占比,t,行业（企业）,批发和零售业,ValueOntology.PROPORTION_OF_NATION,0.6053626288116413
17355,91792,70579.0,0.5540396128600843,居民专利授权量(年度),t,专利,授权量,ValueOntology.QUANTITY,0.6358475947620666,近2年住宿和餐饮业企业数量增长（大类）,t,行业（企业）,住宿和餐饮业,ValueOntology.DIFF_QUANTITY,0.741749105200082
17356,140715,70579.0,0.583572772673536,本年度新增注册大健康产业企业数量（大类）,t,创新产业（企业）,大健康产业,ValueOntology.DIFF_QUANTITY,0.769076266762103,近2年住宿和餐饮业企业数量增长（大类）,t,行业（企业）,住宿和餐饮业,ValueOntology.DIFF_QUANTITY,0.741749105200082
17357,141132,70579.0,0.5033233194138242,本年度新增注册汽车产业产业企业数量,t,创新产业（企业）,高端制造产业,ValueOntology.DIFF_QUANTITY,0.8638648401607735,近2年住宿和餐饮业企业数量增长（大类）,t,行业（企业）,住宿和餐饮业,ValueOntology.DIFF_QUANTITY,0.741749105200082
17360,141144,70579.0,0.6160662794546073,本年度新增注册医药产业企业数量,t,创新产业（企业）,大健康产业,ValueOntology.DIFF_QUANTITY,1.1756143709113231,近2年住宿和餐饮业企业数量增长（大类）,t,行业（企业）,住宿和餐饮业,ValueOntology.DIFF_QUANTITY,0.741749105200082
17404,141157,110921.0,0.5134717934229537,本年度新增注册软硬件技术产业企业数量,t,创新产业（企业）,信息技术产业,ValueOntology.DIFF_QUANTITY,0.8054733519961538,软件和信息技术服务业企业数量全国占比,t,行业（企业）,信息传输、软件和信息技术服务业,ValueOntology.PROPORTION_OF_NATION,0.6879209404411503
17421,107346,140105.0,-0.546177855433074,每万人加油站（中国石化）相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.548138350366361,本年度注销软件和信息技术服务业企业数量占比,t,行业（企业）,信息传输、软件和信息技术服务业,ValueOntology.PERCENTAGE,0.5258719833317624
17427,149855,140105.0,-0.5706575682595544,驾车120分钟可达的优质医院(全国百强)总评分,t,配套,优质医院,ValueOntology.SCORE,0.9919560354989748,本年度注销软件和信息技术服务业企业数量占比,t,行业（企业）,信息传输、软件和信息技术服务业,ValueOntology.PERCENTAGE,0.5258719833317624
17429,149853,140105.0,-0.5233621282279881,驾车100分钟可达的优质医院(全国百强)总评分,t,配套,优质医院,ValueOntology.SCORE,1.0625049877581414,本年度注销软件和信息技术服务业企业数量占比,t,行业（企业）,信息传输、软件和信息技术服务业,ValueOntology.PERCENTAGE,0.5258719833317624
17430,149854,140105.0,-0.5516921752692276,驾车110分钟可达的优质医院(全国百强)总评分,t,配套,优质医院,ValueOntology.SCORE,1.012661240932681,本年度注销软件和信息技术服务业企业数量占比,t,行业（企业）,信息传输、软件和信息技术服务业,ValueOntology.PERCENTAGE,0.5258719833317624
17435,149856,140105.0,-0.5627540961240437,本省拥有优质大学(全国百强)总评分,t,配套,优质大学,ValueOntology.SCORE,0.7851412563261613,本年度注销软件和信息技术服务业企业数量占比,t,行业（企业）,信息传输、软件和信息技术服务业,ValueOntology.PERCENTAGE,0.5258719833317624
17436,56197,140105.0,-0.5493032918354238,汽车服务；加油站；中国石化；此类数据总个数,f,POI,汽车服务,ValueOntology.QUANTITY,0.5478796805558367,本年度注销软件和信息技术服务业企业数量占比,t,行业（企业）,信息传输、软件和信息技术服务业,ValueOntology.PERCENTAGE,0.5258719833317624
17437,149845,140105.0,-0.5240708370504452,本省拥有优质医院(全国百强)总评分,t,配套,优质医院,ValueOntology.SCORE,1.0143587492302018,本年度注销软件和信息技术服务业企业数量占比,t,行业（企业）,信息传输、软件和信息技术服务业,ValueOntology.PERCENTAGE,0.5258719833317624
17447,54248,140190.0,0.5024204494504507,近2年劳动力人口增长数量（算法T-APP）,t,人口,,ValueOntology.DIFF_QUANTITY,1.41889906460974,本年度注销互联网和相关服务企业数量全国占比,t,行业（企业）,信息传输、软件和信息技术服务业,ValueOntology.PROPORTION_OF_NATION,0.6815812348028877
17455,141157,140190.0,0.5391247696156719,本年度新增注册软硬件技术产业企业数量,t,创新产业（企业）,信息技术产业,ValueOntology.DIFF_QUANTITY,0.8054733519961538,本年度注销互联网和相关服务企业数量全国占比,t,行业（企业）,信息传输、软件和信息技术服务业,ValueOntology.PROPORTION_OF_NATION,0.6815812348028877
17461,140853,140190.0,0.5184286653180901,本年度注销软硬件技术产业企业数量,t,创新产业（企业）,信息技术产业,ValueOntology.QUANTITY,0.8779249686674303,本年度注销互联网和相关服务企业数量全国占比,t,行业（企业）,信息传输、软件和信息技术服务业,ValueOntology.PROPORTION_OF_NATION,0.6815812348028877
17462,112439,140190.0,0.5197371098668601,近2年财务公司相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5906553555189794,本年度注销互联网和相关服务企业数量全国占比,t,行业（企业）,信息传输、软件和信息技术服务业,ValueOntology.PROPORTION_OF_NATION,0.6815812348028877
17463,140795,140190.0,0.536218111765805,本年度注销大数据产业企业数量,t,创新产业（企业）,信息技术产业,ValueOntology.QUANTITY,0.8167651709213569,本年度注销互联网和相关服务企业数量全国占比,t,行业（企业）,信息传输、软件和信息技术服务业,ValueOntology.PROPORTION_OF_NATION,0.6815812348028877
17473,54248,138953.0,0.5024203631916947,近2年劳动力人口增长数量（算法T-APP）,t,人口,,ValueOntology.DIFF_QUANTITY,1.41889906460974,本年度注销互联网和相关服务企业数量,t,行业（企业）,信息传输、软件和信息技术服务业,ValueOntology.QUANTITY,0.6815811026957973
17482,141157,138953.0,0.5391247115935458,本年度新增注册软硬件技术产业企业数量,t,创新产业（企业）,信息技术产业,ValueOntology.DIFF_QUANTITY,0.8054733519961538,本年度注销互联网和相关服务企业数量,t,行业（企业）,信息传输、软件和信息技术服务业,ValueOntology.QUANTITY,0.6815811026957973
17489,140853,138953.0,0.5184284087462333,本年度注销软硬件技术产业企业数量,t,创新产业（企业）,信息技术产业,ValueOntology.QUANTITY,0.8779249686674303,本年度注销互联网和相关服务企业数量,t,行业（企业）,信息传输、软件和信息技术服务业,ValueOntology.QUANTITY,0.6815811026957973
17490,112439,138953.0,0.5197366310745746,近2年财务公司相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5906553555189794,本年度注销互联网和相关服务企业数量,t,行业（企业）,信息传输、软件和信息技术服务业,ValueOntology.QUANTITY,0.6815811026957973
17491,140795,138953.0,0.536217927845802,本年度注销大数据产业企业数量,t,创新产业（企业）,信息技术产业,ValueOntology.QUANTITY,0.8167651709213569,本年度注销互联网和相关服务企业数量,t,行业（企业）,信息传输、软件和信息技术服务业,ValueOntology.QUANTITY,0.6815811026957973
17545,149820,138954.0,0.516995395840404,四星级/高档型酒店数量,t,配套,高端酒店,ValueOntology.QUANTITY,0.7022458072918577,本年度注销零售业企业数量,t,行业（企业）,批发和零售业,ValueOntology.QUANTITY,0.6465005808581671
17546,140795,138954.0,0.5154427724347571,本年度注销大数据产业企业数量,t,创新产业（企业）,信息技术产业,ValueOntology.QUANTITY,0.8167651709213569,本年度注销零售业企业数量,t,行业（企业）,批发和零售业,ValueOntology.QUANTITY,0.6465005808581671
17579,149820,140178.0,0.5169951733296024,四星级/高档型酒店数量,t,配套,高端酒店,ValueOntology.QUANTITY,0.7022458072918577,本年度注销零售业企业数量全国占比,t,行业（企业）,批发和零售业,ValueOntology.PROPORTION_OF_NATION,0.6465007975480486
17580,140795,140178.0,0.5154428663977184,本年度注销大数据产业企业数量,t,创新产业（企业）,信息技术产业,ValueOntology.QUANTITY,0.8167651709213569,本年度注销零售业企业数量全国占比,t,行业（企业）,批发和零售业,ValueOntology.PROPORTION_OF_NATION,0.6465007975480486
17592,107551,57214.0,0.519654774098655,每万人整形美容相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.8954752871720197,群众团体、社会团体和其他成员组织企业数量,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.QUANTITY,0.7494995933079011
17593,107545,57214.0,0.5963460474458224,每万人剧场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.706671135978921,群众团体、社会团体和其他成员组织企业数量,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.QUANTITY,0.7494995933079011
17594,107637,57214.0,0.5222166385664341,每万人证券公司相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.7250706139212109,群众团体、社会团体和其他成员组织企业数量,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.QUANTITY,0.7494995933079011
17595,107500,57214.0,0.5297385448643218,每万人评估事务所相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.8950674399447018,群众团体、社会团体和其他成员组织企业数量,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.QUANTITY,0.7494995933079011
17596,107571,57214.0,0.5413071569281768,每万人四星级宾馆相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6069878884811155,群众团体、社会团体和其他成员组织企业数量,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.QUANTITY,0.7494995933079011
17597,107425,57214.0,0.5036155370591419,每万人茶艺馆相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6401708405072971,群众团体、社会团体和其他成员组织企业数量,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.QUANTITY,0.7494995933079011
17598,107533,57214.0,0.5418094893849187,每万人酒吧相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6087652513988542,群众团体、社会团体和其他成员组织企业数量,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.QUANTITY,0.7494995933079011
17599,107638,57214.0,0.5288435150770316,每万人证券营业厅相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.7172457811920625,群众团体、社会团体和其他成员组织企业数量,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.QUANTITY,0.7494995933079011
17600,107550,57214.0,0.6137975759211446,每万人专科医院相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5122282302245481,群众团体、社会团体和其他成员组织企业数量,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.QUANTITY,0.7494995933079011
17601,107481,57214.0,0.5996464019649923,每万人旅行社相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5840951760098834,群众团体、社会团体和其他成员组织企业数量,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.QUANTITY,0.7494995933079011
17602,107610,57214.0,0.5390542651128943,每万人传媒机构相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6478501074572176,群众团体、社会团体和其他成员组织企业数量,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.QUANTITY,0.7494995933079011
17603,107567,57214.0,0.5353648149682244,每万人住宿服务相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5449445789050139,群众团体、社会团体和其他成员组织企业数量,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.QUANTITY,0.7494995933079011
17616,149715,57214.0,0.5121057872234753,每万人研究和试验发展个体工商户数量,t,行业（个体工商户）,科学研究和技术服务业,ValueOntology.QUANTITY_PER_CAPITA,0.6847590445963984,群众团体、社会团体和其他成员组织企业数量,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.QUANTITY,0.7494995933079011
17620,60571,57214.0,0.5119290443039857,城区小学配置均衡度得分,t,配套,小学配置,ValueOntology.SCORE,0.5047608581308408,群众团体、社会团体和其他成员组织企业数量,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.QUANTITY,0.7494995933079011
17630,56900,57214.0,0.5281352009051504,金融保险服务；证券公司；证券营业厅；此类数据总个数,f,POI,金融保险服务,ValueOntology.QUANTITY,0.7175265962796257,群众团体、社会团体和其他成员组织企业数量,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.QUANTITY,0.7494995933079011
17638,111891,57214.0,0.5067905497341654,近2年共享充电宝相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5711173893108394,群众团体、社会团体和其他成员组织企业数量,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.QUANTITY,0.7494995933079011
17644,56632,57214.0,0.6135409572577607,医疗保健服务；专科医院；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.5115747470208011,群众团体、社会团体和其他成员组织企业数量,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.QUANTITY,0.7494995933079011
17646,56899,57214.0,0.5220082274312053,金融保险服务；证券公司；此类数据总个数,f,POI,金融保险服务,ValueOntology.QUANTITY,0.7257934751003665,群众团体、社会团体和其他成员组织企业数量,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.QUANTITY,0.7494995933079011
17648,56736,57214.0,0.5807773497171604,科教文化服务；传媒机构；此类数据总个数,f,POI,科教文化服务,ValueOntology.QUANTITY,0.667581793529406,群众团体、社会团体和其他成员组织企业数量,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.QUANTITY,0.7494995933079011
17650,56629,57214.0,0.5945354223203366,体育休闲服务；影剧院；剧场；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.7076871309651922,群众团体、社会团体和其他成员组织企业数量,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.QUANTITY,0.7494995933079011
17652,56635,57214.0,0.5005112833284786,医疗保健服务；专科医院；眼科医院；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.7987559969965665,群众团体、社会团体和其他成员组织企业数量,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.QUANTITY,0.7494995933079011
17654,56567,57214.0,0.5273572333099938,生活服务；事务所；评估事务所；此类数据总个数,f,POI,生活服务,ValueOntology.QUANTITY,0.8933964366013684,群众团体、社会团体和其他成员组织企业数量,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.QUANTITY,0.7494995933079011
17656,56633,57214.0,0.5206064680228889,医疗保健服务；专科医院；整形美容；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.8949752947025591,群众团体、社会团体和其他成员组织企业数量,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.QUANTITY,0.7494995933079011
17658,60579,57214.0,0.5060786894612569,城区地铁配置完备度得分,t,配套,轨道交通,ValueOntology.SCORE,0.5455364423057539,群众团体、社会团体和其他成员组织企业数量,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.QUANTITY,0.7494995933079011
17661,56613,57214.0,0.5408077314723707,体育休闲服务；娱乐场所；酒吧；此类数据总个数,f,POI,体育休闲服务,ValueOntology.QUANTITY,0.6087640903889537,群众团体、社会团体和其他成员组织企业数量,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.QUANTITY,0.7494995933079011
17662,56540,57214.0,0.5975354146784895,生活服务；旅行社；此类数据总个数,f,POI,生活服务,ValueOntology.QUANTITY,0.5842816155767885,群众团体、社会团体和其他成员组织企业数量,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.QUANTITY,0.7494995933079011
17663,56656,57214.0,0.5600789015735039,住宿服务；宾馆酒店；四星级宾馆；此类数据总个数,f,POI,住宿服务,ValueOntology.QUANTITY,0.5860216677568378,群众团体、社会团体和其他成员组织企业数量,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.QUANTITY,0.7494995933079011
17664,56465,57214.0,0.501636193370555,餐饮服务；茶艺馆；此类数据总个数,f,POI,餐饮服务,ValueOntology.QUANTITY,0.6401936531885433,群众团体、社会团体和其他成员组织企业数量,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.QUANTITY,0.7494995933079011
17670,107551,111022.0,0.519653885817854,每万人整形美容相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.8954752871720197,群众团体、社会团体和其他成员组织企业数量全国占比,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.7495012595712077
17671,107545,111022.0,0.5963457240524325,每万人剧场相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.706671135978921,群众团体、社会团体和其他成员组织企业数量全国占比,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.7495012595712077
17672,107637,111022.0,0.5222167485130976,每万人证券公司相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.7250706139212109,群众团体、社会团体和其他成员组织企业数量全国占比,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.7495012595712077
17673,107500,111022.0,0.5297387634476781,每万人评估事务所相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.8950674399447018,群众团体、社会团体和其他成员组织企业数量全国占比,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.7495012595712077
17674,107571,111022.0,0.5413070191466264,每万人四星级宾馆相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6069878884811155,群众团体、社会团体和其他成员组织企业数量全国占比,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.7495012595712077
17675,107425,111022.0,0.5036146719567491,每万人茶艺馆相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6401708405072971,群众团体、社会团体和其他成员组织企业数量全国占比,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.7495012595712077
17676,107533,111022.0,0.5418094460974786,每万人酒吧相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6087652513988542,群众团体、社会团体和其他成员组织企业数量全国占比,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.7495012595712077
17677,107638,111022.0,0.5288440865273828,每万人证券营业厅相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.7172457811920625,群众团体、社会团体和其他成员组织企业数量全国占比,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.7495012595712077
17678,107550,111022.0,0.6137968476121753,每万人专科医院相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5122282302245481,群众团体、社会团体和其他成员组织企业数量全国占比,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.7495012595712077
17679,107481,111022.0,0.5996460940060435,每万人旅行社相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5840951760098834,群众团体、社会团体和其他成员组织企业数量全国占比,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.7495012595712077
17680,107610,111022.0,0.5390537269002947,每万人传媒机构相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.6478501074572176,群众团体、社会团体和其他成员组织企业数量全国占比,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.7495012595712077
17681,107567,111022.0,0.5353645250964852,每万人住宿服务相关兴趣点数量,f,POI,平均每万人相关兴趣点数,ValueOntology.QUANTITY_PER_CAPITA,0.5449445789050139,群众团体、社会团体和其他成员组织企业数量全国占比,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.7495012595712077
17694,149715,111022.0,0.5121061009160424,每万人研究和试验发展个体工商户数量,t,行业（个体工商户）,科学研究和技术服务业,ValueOntology.QUANTITY_PER_CAPITA,0.6847590445963984,群众团体、社会团体和其他成员组织企业数量全国占比,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.7495012595712077
17698,60571,111022.0,0.5119289178630978,城区小学配置均衡度得分,t,配套,小学配置,ValueOntology.SCORE,0.5047608581308408,群众团体、社会团体和其他成员组织企业数量全国占比,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.7495012595712077
17703,56900,111022.0,0.5281357665790206,金融保险服务；证券公司；证券营业厅；此类数据总个数,f,POI,金融保险服务,ValueOntology.QUANTITY,0.7175265962796257,群众团体、社会团体和其他成员组织企业数量全国占比,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.7495012595712077
17709,111891,111022.0,0.5067901802642729,近2年共享充电宝相关兴趣点数量增长,t,POI,近2年兴趣点数量增长,ValueOntology.DIFF_QUANTITY,0.5711173893108394,群众团体、社会团体和其他成员组织企业数量全国占比,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.7495012595712077
17713,56632,111022.0,0.6135402283370314,医疗保健服务；专科医院；此类数据总个数,f,POI,医疗保健服务,ValueOntology.QUANTITY,0.5115747470208011,群众团体、社会团体和其他成员组织企业数量全国占比,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.7495012595712077
17714,56899,111022.0,0.5220083365911137,金融保险服务；证券公司；此类数据总个数,f,POI,金融保险服务,ValueOntology.QUANTITY,0.7257934751003665,群众团体、社会团体和其他成员组织企业数量全国占比,t,行业（企业）,公共管理、社会保障和社会组织,ValueOntology.PROPORTION_OF_NATION,0.7495012595712077
